audit_id,table_name,row_pk,column_name,issue_type,old_value,new_value,action,reason,created_at
124,clean.app_snapshot_clean,2479,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
125,clean.app_snapshot_clean,2481,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
126,clean.app_snapshot_clean,2482,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
127,clean.app_snapshot_clean,2486,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
128,clean.app_snapshot_clean,2487,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
129,clean.app_snapshot_clean,2488,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
130,clean.app_snapshot_clean,2489,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
131,clean.app_snapshot_clean,2491,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
132,clean.app_snapshot_clean,2493,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
133,clean.app_snapshot_clean,2506,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
134,clean.app_snapshot_clean,2509,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
135,clean.app_snapshot_clean,2510,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
136,clean.app_snapshot_clean,2511,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
137,clean.app_snapshot_clean,2521,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
138,clean.app_snapshot_clean,2524,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
139,clean.app_snapshot_clean,2537,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
140,clean.app_snapshot_clean,2548,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
141,clean.app_snapshot_clean,3224,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
142,clean.app_snapshot_clean,3263,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
143,clean.app_snapshot_clean,3269,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
144,clean.app_snapshot_clean,3587,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
145,clean.app_snapshot_clean,3591,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
146,clean.app_snapshot_clean,3593,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
147,clean.app_snapshot_clean,3594,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
148,clean.app_snapshot_clean,3597,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
149,clean.app_snapshot_clean,3599,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
150,clean.app_snapshot_clean,3603,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
151,clean.app_snapshot_clean,3613,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
152,clean.app_snapshot_clean,3617,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
153,clean.app_snapshot_clean,3630,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
154,clean.app_snapshot_clean,3635,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
155,clean.app_snapshot_clean,3682,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
156,clean.app_snapshot_clean,3718,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
157,clean.app_snapshot_clean,3725,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
158,clean.app_snapshot_clean,3768,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
159,clean.app_snapshot_clean,3851,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
160,clean.app_snapshot_clean,3975,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
161,clean.app_snapshot_clean,4001,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
162,clean.app_snapshot_clean,4146,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
163,clean.app_snapshot_clean,4150,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
164,clean.app_snapshot_clean,4153,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
165,clean.app_snapshot_clean,4155,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
166,clean.app_snapshot_clean,4193,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
167,clean.app_snapshot_clean,4217,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
168,clean.app_snapshot_clean,4234,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
169,clean.app_snapshot_clean,4272,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
170,clean.app_snapshot_clean,4281,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
171,clean.app_snapshot_clean,4285,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
172,clean.app_snapshot_clean,4286,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
173,clean.app_snapshot_clean,4289,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
174,clean.app_snapshot_clean,4294,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
175,clean.app_snapshot_clean,4319,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
176,clean.app_snapshot_clean,4323,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
177,clean.app_snapshot_clean,4324,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
178,clean.app_snapshot_clean,4331,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
179,clean.app_snapshot_clean,4447,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
180,clean.app_snapshot_clean,4467,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
181,clean.app_snapshot_clean,4473,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
182,clean.app_snapshot_clean,4475,rating,rating_missing,null,null,PRESERVE_AND_FLAG,Rating is an analytical measure. Missing ratings are preserved as NULL to avoid biased imputation; rating_missing_flag is set to true.,2026-05-09 20:12:46.050314+00
